"conversation_id_str;""created_at"";""favorite_count"";""full_text"";""id_str"";""image_url"";""in_reply_to_screen_name"";""lang"";""location"";""quote_count"";""reply_count"";""retweet_count"";""tweet_url"";""user_id_str"";""username""";;;
"1797197453269311992;""Sun Jun 02 09:23:57 +0000 2024"";""25"";""Di tengah polemik biaya UKT perguruan tinggi negeri yang mahal Universitas Muhammadiyah Maumere membolehkan bayar uang kuliah menggunakan hasil bumi seperti pisang sampai ikan laut tangkapan. https://t.co/mUPrGioB4t"";""1797197453269311992"";""https://pbs.twimg.com/amplify_video_thumb/1797197308200947713/img/EDsXELbacKtdIm2a.jpg"";"""";""in"";""Anseong-si; Republic of Korea"";""0"";""2"";""8"";""https://x.com/Kopipait__78/status/1797197453269311992"";""1236229061552140288"";""Kopipait__78""";;;
"1795018802436120682;""Mon May 27 09:06:46 +0000 2024"";""4110"";""BREAKING: Kemendikbudristek memutuskan untuk membatalkan kenaikan UKT untuk tahun ini. https://t.co/j1ZJiKtobk"";""1795018802436120682"";""https://pbs.twimg.com/amplify_video_thumb/1795018483744587776/img/QKwHz4e3eNrJmYX3.jpg"";"""";""in"";""Kutub Selatan"";""676"";""239"";""618"";""https://x.com/timpenguinnas/status/1795018802436120682"";""1457753196269473793"";""timpenguinnas""";;;
"1795775994177187870;""Wed May 29 11:15:35 +0000 2024"";""2181"";""ALHAMDULILAH KABAR BAIK IPI MANDIRI UGM DITIADAKAN GUYS yang kena ipi hanya yang golongan ukt unggul saja alhamdulilah ya Allah https://t.co/daCPq01X8r"";""1795775994177187870"";""https://pbs.twimg.com/media/GOvgwAiaoAAQOEM.jpg"";"""";""in"";""Yogyakarta; Indonesia"";""175"";""82"";""178"";""https://x.com/raxyvga/status/1795775994177187870"";""1417168026240053248"";""raxyvga""";;;
"1795019216640471490;""Mon May 27 09:08:25 +0000 2024"";""6"";""Ramai soal Kenaikan UKT Nadiem: Tahun Ini Tidak Ada Kenaikan UKT https://t.co/BIbFrUCqWN"";""1795019216640471490"";""https://pbs.twimg.com/amplify_video_thumb/1795018393537646592/img/K5uZHne8n3ujjOYk.jpg"";"""";""in"";""Jakarta"";""1"";""6"";""2"";""https://x.com/kompascom/status/1795019216640471490"";""23343960"";""kompascom""";;;
"1796893578389815585;""Sat Jun 01 13:16:28 +0000 2024"";""3235"";""Buruh Serukan Aksi Demo 6 Juni di Istana Negara untuk Tolak Tapera Penolakan Program KRIS dan UKT Mahal Juga akan Disuarakan https://t.co/k9ZzKsLAff"";""1796893578389815585"";"""";"""";""in"";""Indonesia"";""96"";""260"";""975"";""https://x.com/geloraco/status/1796893578389815585"";""3319260420"";""geloraco""";;;
"1722192758943949295;""Wed Nov 08 10:02:05 +0000 2023"";""17231"";""Serius nanya kalo ortunya pns semua trus udah sertifikasi semua ukt nya kisaran berapa ya? [Cm] https://t.co/iX84qfQR4A"";""1722192758943949295"";""https://pbs.twimg.com/media/F-Z1L7qaEAALbsr.jpg"";"""";""in"";"""";""1167"";""2479"";""971"";""https://x.com/collegemenfess/status/1722192758943949295"";""1046084008742801408"";""collegemenfess""";;;
"1784097975591202904;""Sat Apr 27 05:51:18 +0000 2024"";""18501"";""Jurusan PGSD bayar UKT 45 juta setelah lulus gajinya 250k"";""1784097975591202904"";"""";"""";""in"";""imamnya @tucarino_"";""423"";""362"";""5671"";""https://x.com/KemenperinRI/status/1784097975591202904"";""1030789552867139584"";""KemenperinRI""";;;
"1796042876561785093;""Thu May 30 04:56:05 +0000 2024"";""3448"";"". . Jadi Ribut-Ribut UKT dan TAPERA belakangan ini tujuannya buat mengalihkan pemulusan jalan Kaesang ??!! . . https://t.co/uOg4uYpv92"";""1796042876561785093"";""https://pbs.twimg.com/media/GOzTeNmbIAAWkOZ.jpg"";"""";""in"";""Bermuda Triangle"";""113"";""289"";""1434"";""https://x.com/StefanAntonio__/status/1796042876561785093"";""1529491450605768704"";""StefanAntonio__""";;;
"1795390641511477433;""Tue May 28 09:44:20 +0000 2024"";""9"";""braw! yang udah banding gini UKT nya udah ngga bisa turunkah? https://t.co/TjnKgIPhj9"";""1795390641511477433"";""https://pbs.twimg.com/media/GOqCRbea8AEVrdK.jpg"";"""";""in"";""rules/pp cek link‼️"";""0"";""2"";""0"";""https://x.com/ub_mfs/status/1795390641511477433"";""2970636770"";""ub_mfs""";;;
"1666647486340161537;""Thu Jun 08 03:25:00 +0000 2023"";""16182"";""‍ temen sender ngeluh anak pns dapet ukt tertinggi terus dia nanti kerjanya gamau jadi pns biar bisa ngajuin kip-k https://t.co/ohiswCuTwb"";""1666647486340161537"";""https://pbs.twimg.com/media/FyEeGSJagAAgyQp.jpg"";"""";""in"";""RULES 👉"";""1013"";""984"";""697"";""https://x.com/sbmptnfess/status/1666647486340161537"";""1205629250423779328"";""sbmptnfess""";;;
"1686673678350860288;""Wed Aug 02 09:41:56 +0000 2023"";""7887"";""[cm] Waktunya Indonesia Bagian Bayar UKT https://t.co/mLQ4iLoDyx"";""1686673678350860288"";""https://pbs.twimg.com/media/F2hExUJbkAACl9C.jpg"";"""";""in"";"""";""342"";""367"";""1124"";""https://x.com/collegemenfess/status/1686673678350860288"";""1046084008742801408"";""collegemenfess""";;;
"1795126190669176914;""Mon May 27 16:13:30 +0000 2024"";""3040"";""BPJS Disesuaikan (kelas 3 dihapus) PPN Naik ke 12% UKT Naik (publik protes keras ditunda setahun) Pertalite dihapus TDL Naik LPG (akan) Naik Sembako Naik Rakyat harus bayar Tapera 3% gaji Semua demi Utang Naik ?! #Nalar https://t.co/8qxT8dpS1X"";""1795126190669176914"";""https://pbs.twimg.com/media/GOmRtVtagAAXiaO.jpg"";"""";""in"";""South East Asia"";""66"";""170"";""1867"";""https://x.com/ZAEffendy/status/1795126190669176914"";""129750289"";""ZAEffendy""";;;
"1795055041750987080;""Mon May 27 11:30:47 +0000 2024"";""6"";"" GUYS AKU MAU NANYA kalau ukt batal naik apakah ini berlaku juga buat uin yg uktnya naik? karena uin kan di bawah kemenag ya apakah akan batal naik juga? thank you https://t.co/QNwpimeADY"";""1795055041750987080"";""https://pbs.twimg.com/media/GOlRC7rbUAAreTb.jpg"";"""";""in"";"""";""0"";""0"";""1"";""https://x.com/convomf/status/1795055041750987080"";""1314975287294083073"";""convomf""";;;
"1796395649241624958;""Fri May 31 04:17:52 +0000 2024"";""292"";""gak sia-sia bayar ukt ui! https://t.co/ZTWqbU9kWG"";""1796395649241624958"";""https://pbs.twimg.com/media/GO4UUmPbcAAq9E1.jpg"";"""";""in"";""danau kenanga"";""59"";""33"";""15"";""https://x.com/uibaseNG/status/1796395649241624958"";""1754127676305289216"";""uibaseNG""";;;
"1242301758224777216;""Tue Mar 24 04:06:34 +0000 2020"";""4617"";"" bayar ukt mahal mahal kuliah via WA "";""1242301758224777216"";"""";"""";""in"";""trindad tobago"";""303"";""192"";""3202"";""https://x.com/BiawakRawaa/status/1242301758224777216"";""1133069000282271744"";""BiawakRawaa""";;;
"1796322780612571339;""Thu May 30 23:28:19 +0000 2024"";""5"";""International Business Communication S2 di Prancis. EUR 3 590 per tahun. Mungkin kalo dirupiahkan 60 juta per tahun. Bukan per semester ya. Kalo ada yg UKT segini udah gaes mending sekalian aja kuliah di LN ️ https://t.co/DacQEwUVbJ"";""1796322780612571339"";""https://pbs.twimg.com/media/GO3SCdPbkAA4KNb.jpg"";"""";""in"";""Kota M"";""1"";""3"";""0"";""https://x.com/brigitta_hadid/status/1796322780612571339"";""1274745313144631297"";""brigitta_hadid""";;;
"1795272721020186780;""Tue May 28 01:55:45 +0000 2024"";""3"";""POLEMIK UKT: SUARA KAMPUS DAN MIMPI INDONESIA MASA DEPAN Saksikan &amp";;;
"1795010806720913441;""Mon May 27 08:35:00 +0000 2024"";""5890"";""PTN! ALERTA ALERTA MEMANGGIL SELURUH REKAN REKAN MAHASISWA DAN CALON MAHASISWA UNTUK MENGAWAL PEMBATALAN KENAIKAN UKT TA 2024-2025 https://t.co/Kfzi89GpRt"";""1795010806720913441"";""https://pbs.twimg.com/media/GOkjbitaMAAuZBq.jpg"";"""";""in"";""RULES 👉"";""469"";""369"";""617"";""https://x.com/sbmptnfess/status/1795010806720913441"";""1205629250423779328"";""sbmptnfess""";;;
"1562703432380690432;""Thu Aug 25 07:28:26 +0000 2022"";""27004"";""mau pindah tapi baru bayar ukt https://t.co/ftL1D0N9A8"";""1562703432380690432"";""https://pbs.twimg.com/media/Fa_WerhVUAADDxU.jpg"";"""";""in"";""대전"";""391"";""577"";""1856"";""https://x.com/kegblgnunfaedh/status/1562703432380690432"";""1172167188800655360"";""kegblgnunfaedh""";;;
"1795024981799112905;""Mon May 27 09:31:20 +0000 2024"";""13"";""Setelah dipanggil Presiden Jokowi Nadiem Makarim umumin UKT batal naik tahun ini. Bagus dan kawal .. https://t.co/NWeNbelmPK"";""1795024981799112905"";""https://pbs.twimg.com/amplify_video_thumb/1795018463192424448/img/zFYSaBlysh7NhLEu.jpg"";"""";""in"";""💕"";""0"";""5"";""1"";""https://x.com/NyaiiBubu/status/1795024981799112905"";""1219890224936783874"";""NyaiiBubu""";;;
"1797438525094465785;""Mon Jun 03 01:21:53 +0000 2024"";""6"";""Yang semester 8 dan tinggal skripsi besok Juli tagihan UKT smt 9 itu udah otomatis kepotong 50% atau perlu ngajuin keringanan? Dan kalau bisa yudis agustus bisa ngajuin pengembalian ukt ndak? Makasih UNY... https://t.co/mZsxoLO2ll"";""1797438525094465785"";""https://pbs.twimg.com/media/GPHI0BdaoAAlXHb.jpg"";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/UNY_Base/status/1797438525094465785"";""1324003254124998656"";""UNY_Base""";;;
"1795779577417187593;""Wed May 29 11:29:49 +0000 2024"";""8"";""info terbaru UKT &amp";;;
"1796068997424640255;""Thu May 30 06:39:52 +0000 2024"";""16"";""Besok hari terakhir pendaftaran seleksi mandiri S1 &amp";;;
"1151519207126732800;""Wed Jul 17 15:49:07 +0000 2019"";""15679"";""Orang tua menangis karena mendapati UKT anaknya yang tidak sesuai dengan pendapatan sehari-hari. Kemungkinan tidak akan melanjutkan pendidikan di kampus UIN Suska Riau. Semoga ada pihak yang membantu beliau. https://t.co/aS7Y1tvUGQ"";""1151519207126732800"";""https://pbs.twimg.com/ext_tw_video_thumb/1151519142589038593/pu/img/RMFT6I9XclROJfk4.jpg"";"""";""in"";""Nusantara"";""2373"";""1306"";""18909"";""https://x.com/ajemikkk/status/1151519207126732800"";""205158059"";""ajemikkk""";;;
"1791314800297042297;""Fri May 17 03:48:24 +0000 2024"";""3685"";""Mahasiswa UNS Ngadu ke Komisi X DPR soal Kenaikan UKT: Hari Ini Diperdagangkan Semua https://t.co/4qdbo3mOYQ"";""1791314800297042297"";""https://pbs.twimg.com/ext_tw_video_thumb/1791314735922876417/pu/img/gFufAqikmmyziQgn.jpg"";"""";""in"";""DKI Jakarta; Indonesia"";""221"";""426"";""982"";""https://x.com/Mdy_Asmara1701/status/1791314800297042297"";""1334853481019056128"";""Mdy_Asmara1701""";;;
"1785987496956031120;""Thu May 02 10:59:35 +0000 2024"";""36604"";""[cm] pdhl mau nyindir petinggi krna ukt tinggi ehh mlh supir truk yg kesindir https://t.co/N5yPP2BhZM"";""1785987496956031120"";""https://pbs.twimg.com/media/GMkaKVAaMAAba1N.jpg"";"""";""in"";"""";""925"";""1399"";""2212"";""https://x.com/collegemenfess/status/1785987496956031120"";""1046084008742801408"";""collegemenfess""";;;
"1790333758023066065;""Tue May 14 10:50:05 +0000 2024"";""11560"";"" guys bantu up sampe trending. Ukt ptn jalur snbp tembus sampe 2 digit. Kenaikan ukt drastis banget dan semua maba24 pada keberatan padahal gaji ortu ga banyak tapi dapet golongan ukt tinggi. Kawal terus inisial almet biru dongker https://t.co/Xx8ThIqeuY"";""1790333758023066065"";""https://pbs.twimg.com/media/GNiLD_Gb0AAo8Cd.jpg"";"""";""in"";""Indonesia"";""1207"";""850"";""1890"";""https://x.com/tanyakanrl/status/1790333758023066065"";""1331650559518990336"";""tanyakanrl""";;;
"1795596698439577754;""Tue May 28 23:23:08 +0000 2024"";""3"";""POLEMIK UKT: SUARA KAMPUS DAN MIMPI INDONESIA MASA DEPAN Saksikan &amp";;;
"1795678144130900128;""Wed May 29 04:46:46 +0000 2024"";""8"";""Menteri Nadiem Makarim merancang kampus agar dapat mandiri membiayai pendidikan tinggi. Belakangan ia membatalkannya. #opinitempo #biayakuliah #UKT #perguruantinggi #komersialisasipendidikan https://t.co/zYpJiqWYqr"";""1795678144130900128"";""https://pbs.twimg.com/ext_tw_video_thumb/1795677730924908544/pu/img/Cf8YfP1j1S61DdUB.jpg"";"""";""in"";"""";""0"";""3"";""3"";""https://x.com/temponewsroom/status/1795678144130900128"";""88352716"";""temponewsroom""";;;
"1287906461746491392;""Tue Jul 28 00:23:23 +0000 2020"";""3603"";""[cm] no salty plissss aku bener2 butuh buat bayar cicilan ukt https://t.co/glArqbu4hH"";""1287906461746491392"";""https://pbs.twimg.com/media/Ed-QGf-UEAAQuZ9.jpg"";"""";""in"";"""";""24"";""324"";""405"";""https://x.com/collegemenfess/status/1287906461746491392"";""1046084008742801408"";""collegemenfess""";;;
"1791820598068551976;""Sat May 18 13:18:15 +0000 2024"";""17489"";""Korban pinjol terbanyak adalah Guru UKT naik gila2an 10 juta GenZ nganggur Bawahannya blunder bilang kuliah itu kebutuhan tersier Kicep aja belakangan.... Menurut Manteman ni sosok menteri yang becus kerja apa enggak? https://t.co/5GKixqQkcx"";""1791820598068551976"";""https://pbs.twimg.com/media/GN3TVpYacAAV21y.jpg"";"""";""in"";""Dalem Kabagongan; Krg Kedempel"";""843"";""2220"";""3138"";""https://x.com/RagilSemar/status/1791820598068551976"";""1334070788060631040"";""RagilSemar""";;;
"1795987550911201599;""Thu May 30 01:16:14 +0000 2024"";""2266"";""Untuk rakyat RI: UKT naik 500% PBB naik 400% Tapera 3% BBM listrik &amp";;;
"1795504263797375052;""Tue May 28 17:15:50 +0000 2024"";""21113"";""Gara-gara kasus akhir-akhir ini kayak Bea Cukai Tapera UKT Mahal banyak yang ngeluh dan pengen ganti kewarganegaraan. Gimana caranya? gue coba rangkumin apa aja syaratnya buat apply citizenship di beberapa negara yang bisa jadi alternatif A thread https://t.co/MUQdWsWJI5"";""1795504263797375052"";""https://pbs.twimg.com/media/GOri-WlbgAA6fB6.jpg"";"""";""in"";""Jakarta Pusat; DKI Jakarta"";""821"";""310"";""6295"";""https://x.com/ghozyulhaq/status/1795504263797375052"";""76652780"";""ghozyulhaq""";;;
"1797471543817302210;""Mon Jun 03 03:33:06 +0000 2024"";""2"";""BEM UNS Minta Mahasiswa Tetap Kawal Isu Kenaikan UKT dan IPI hingga Tahun Depan https://t.co/SUo6Daq1P9 #TempoNasional"";""1797471543817302210"";"""";"""";""in"";""Indonesia"";""0"";""0"";""0"";""https://x.com/tempodotco/status/1797471543817302210"";""18129942"";""tempodotco""";;;
"1794955143802470753;""Mon May 27 04:53:49 +0000 2024"";""2"";""Bagus UKT mahal karena selama ini mahasiswa disubsidi malah pada sibuk DEMO demo para begundal MAHASISWA jdi wajar UKT naik 1000 persen https://t.co/VrXG0FaXRk"";""1794955143802470753"";""https://pbs.twimg.com/media/GOj2MQCbcAAJZgf.png"";"""";""in"";"""";""0"";""0"";""2"";""https://x.com/buzerman18/status/1794955143802470753"";""986185677158010880"";""buzerman18""";;;
"1795622415927792065;""Wed May 29 01:05:19 +0000 2024"";""27"";""Bbrp tahun terakhir nyaris ga ad kemenangan di satu pun kampus lawan kuliah mahal. Tauny UKT ngelompat aj terus Tp pembatalan yg tjd skrg memberi sebuah tanda. Bahwa kt harus berenti melokalisir isu ini sebatas di masing-masing kampus. Karna masalah pendidikan mahal it nasional https://t.co/VDz4H6Xh4x"";""1795622415927792065"";""https://pbs.twimg.com/media/GOtIiFWaoAAYIEq.jpg"";"""";""in"";""Yogyakarta - Palembang"";""1"";""2"";""9"";""https://x.com/rgantas/status/1795622415927792065"";""1492990375"";""rgantas""";;;
"1795789639048888489;""Wed May 29 12:09:48 +0000 2024"";""129"";""Buat yg belum tau kenaikan UKT yg sempet rame belakangan ini ternyata udah dibatalin sama Kemendikbud gess alhamdulillah Surat edaran ini jg udah ditindaklanjuti di beberapa kampus negeri seperti UI UB dan Unri. Thanks buat temen2 semua yg kemarin udah ikut bersuara. https://t.co/8GkO10XhVk"";""1795789639048888489"";""https://pbs.twimg.com/media/GOvtHciasAA6Sc2.jpg"";"""";""in"";"""";""3"";""33"";""75"";""https://x.com/prkdlx/status/1795789639048888489"";""1207946570630488066"";""prkdlx""";;;
"1794731838440935606;""Sun May 26 14:06:29 +0000 2024"";""18"";""Dalam pidato nya di Rakernas PDIP Megawati Soekarno Putri bicara soal UKT yg terlalu MAHAL.. Hal itu pun menjadi NYINYIRAN para penjilat si pembuat aturan.. Lalu bijimana dgn yg ini..? mau NYINYIR..? Gak dpt KUE lu.. Met rehat lur Besok senin https://t.co/BpPIPjrtlI"";""1794731838440935606"";""https://pbs.twimg.com/media/GOgrGJfakAE04Dc.jpg"";"""";""in"";""INDONESIA"";""2"";""1"";""6"";""https://x.com/jijindut/status/1794731838440935606"";""1915717428"";""jijindut""";;;
"1795123552955273234;""Mon May 27 16:03:01 +0000 2024"";""31"";""Braw! Kawal Terus ISU UKT!!! #..TurunkanUKTUB https://t.co/ZlSVqN0eYF"";""1795123552955273234"";""https://pbs.twimg.com/media/GOmPWzBa4AAoClT.jpg"";"""";""in"";""rules/pp cek link‼️"";""0"";""2"";""0"";""https://x.com/ub_mfs/status/1795123552955273234"";""2970636770"";""ub_mfs""";;;
"1796120383176761445;""Thu May 30 10:04:04 +0000 2024"";""8"";""Ciee yang bentar lagi jadi maba~ Tapi yakin udah tau hal hal penting terkait biaya kuliah? Yuk ketahui tentang 2 biaya yang paling sering muncul pas kita mau masuk kuliah UKT &amp";;;
"1797432544369197453;""Mon Jun 03 00:58:07 +0000 2024"";""16"";"" Kelas Menengah Paling Berkelas Ekonomi Kelas menengah yg paling kuat menahan gempuran kebijakan pemerintah yg makin memberatkan..... UKT PAPERA PAJAK 12 % KENAIKAN LISTRIK KENAIKAN BAHAN PANGAN Anda kelas berapa.....? https://t.co/1f4hW1fKaP"";""1797432544369197453"";""https://pbs.twimg.com/ext_tw_video_thumb/1797432427725701120/pu/img/ZB0S_hDNPVGRfiLx.jpg"";"""";""in"";"""";""0"";""2"";""12"";""https://x.com/Bambangmulyonoo/status/1797432544369197453"";""1296312516901916672"";""Bambangmulyonoo""";;;
"1795089559832654125;""Mon May 27 13:47:56 +0000 2024"";""2"";""kabar baik ukt gak jadi naik. semoga ub cepet nurunin ukt temen-temen maba. https://t.co/RnhgrMKm2A"";""1795089559832654125"";""https://pbs.twimg.com/media/GOlwbq7aYAA1L-s.jpg"";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/baexnfl/status/1795089559832654125"";""1015242645696729088"";""baexnfl""";;;
"1794567077191463336;""Sun May 26 03:11:47 +0000 2024"";""8"";""Mahalnya biaya kuliah (Uang Kuliah Tunggal/UKT) benar-benar meresahkan calon mahasiwa dan orang tuanya. Lebih disayangkan lagi 2 menteri Jokowi usulkan utang. Kejadian ini adalah tamparan bagi pemerintahan Jokowi yang gagal memberikan layanan pendidikan yang murah namun https://t.co/5jUyBKVwFE"";""1794567077191463336"";""https://pbs.twimg.com/media/GOeVPT9awAAoM_H.jpg"";"""";""in"";"""";""2"";""1"";""8"";""https://x.com/inilahdotcom/status/1794567077191463336"";""46693036"";""inilahdotcom""";;;
"1795019731549728980;""Mon May 27 09:10:28 +0000 2024"";""11"";"" alhamdulilah guys Kami Kemendikbud-Ristek telah mengambil keputusan untuk membatalkan kenaikan UKT di tahun ini. Dan kami akan me-reevaluasi semua permintaan peningkatan UKT dari PTN kata Nadiem https://t.co/iWPGfz1A8j"";""1795019731549728980"";""https://pbs.twimg.com/media/GOkw7iBbMAAaOnp.jpg"";"""";""in"";""Indonesia"";""2"";""5"";""1"";""https://x.com/tanyakanrl/status/1795019731549728980"";""1331650559518990336"";""tanyakanrl""";;;
"1795048212711059692;""Mon May 27 11:03:38 +0000 2024"";""5"";""tanyarl guys ukt batal naik kah jadinyaa? https://t.co/9Oi8f7o8cT"";""1795048212711059692"";""https://pbs.twimg.com/media/GOlK1axa4AAihJE.jpg"";"""";""in"";""Indonesia"";""0"";""0"";""1"";""https://x.com/tanyakanrl/status/1795048212711059692"";""1331650559518990336"";""tanyakanrl""";;;
"1795298558369018220;""Tue May 28 03:38:26 +0000 2024"";""16"";""1. Presiden Joko Widodo menyampaikan pembatalan kenaikan uang kuliah tunggal (UKT) di perguruan tinggi negeri (PTN) yang semula direncanakan untuk tahun ini. https://t.co/BECOalI20u"";""1795298558369018220"";""https://pbs.twimg.com/media/GOotvOlaUAAYhtL.jpg"";"""";""in"";""Jakarta Pusat; DKI Jakarta"";""2"";""2"";""2"";""https://x.com/KemensetnegRI/status/1795298558369018220"";""3522129133"";""KemensetnegRI""";;;
"1795120061394399379;""Mon May 27 15:49:09 +0000 2024"";""28"";""-dips! risspeekk langsung di notice habis ukt spi batal naik terbitlah pemerataan semoga cepet terealisasi oleh rektor baru https://t.co/xcmUrUXSEH"";""1795120061394399379"";""https://pbs.twimg.com/media/GOmMLl4aAAAKPGP.jpg"";"""";""in"";""⬇️BACA RULES JANGAN NGELANGGAR"";""0"";""2"";""1"";""https://x.com/undipmenfess/status/1795120061394399379"";""1177052356925513728"";""undipmenfess""";;;
"1795365641677144353;""Tue May 28 08:04:59 +0000 2024"";""4"";""Mendikbudristek Nadiem Makarim membatalkan kenaikan Uang Kuliah Tunggal (UKT). Namun BEM UNS menegaskan akan tetap mengawal kebijakan tersebut karena biaya Iuran Pengembangan Institusi (IPI) masih juga naik hingga 8 kali lipat. #uktnaik #uktmahal #iuranpengembanganinstitusi https://t.co/p7PGa8vZW3"";""1795365641677144353"";""https://pbs.twimg.com/media/GOprW5ybYAAy6Tv.jpg"";"""";""in"";"""";""0"";""3"";""5"";""https://x.com/Metro_TV/status/1795365641677144353"";""57261519"";""Metro_TV""";;;
"1794373744934482079;""Sat May 25 14:23:33 +0000 2024"";""19"";""Hati2 jebakan Betmen‼️ Mungkin bbrp dr kt nyalahin mahasiswa yg silau dg keberlanjutan dn bukan perubahan tp yakinlh mrk skrg justru JD beban ortu yg puyeng dg tingginya UKT Dn students loan bkn solusi jitu jan biasakn dikit2 larinya ngutang.Ingat lurah Konoha mumet gara2 utang‼️ https://t.co/qzHcQA5nFy"";""1794373744934482079"";""https://pbs.twimg.com/ext_tw_video_thumb/1794369373974704128/pu/img/AzxUA-o__gE66jMj.jpg"";"""";""in"";""di hatimu yank👩‍❤️‍👨💍"";""1"";""2"";""18"";""https://x.com/AiraNtieReal/status/1794373744934482079"";""1428002673815482369"";""AiraNtieReal""";;;
"1795416051091738901;""Tue May 28 11:25:18 +0000 2024"";""4"";""makasih buat kating ub alhamdulillah ukt turun https://t.co/p6HA4AiVPc"";""1795416051091738901"";""https://pbs.twimg.com/media/GOqZYWabQAApK3H.jpg"";"""";""in"";""prom gf"";""0"";""3"";""0"";""https://x.com/a11en/status/1795416051091738901"";""1367498885954994176"";""a11en""";;;
"1797021084031889575;""Sat Jun 01 21:43:08 +0000 2024"";""180"";""Sepertinya UKT Tapera kasus Vina ternyata diselundupkan agenda tersembunyi ini. Kita luput mengamatinya karena lebih fokus kasus2 di atas dan tahu² booommmmm...muncul keputusan Mahkamah Anak https://t.co/lg2a5uEi44"";""1797021084031889575"";""https://pbs.twimg.com/ext_tw_video_thumb/1797021009889132544/pu/img/Yesjdf546eDrro1P.jpg"";"""";""in"";""East Borneo; Indonesia"";""6"";""18"";""62"";""https://x.com/quintta1217/status/1797021084031889575"";""898115712044089344"";""quintta1217""";;;
"1795770118682861946;""Wed May 29 10:52:14 +0000 2024"";""13"";""ukt ub aja batal naik masa um! engga? yuk bisa yuk um https://t.co/PvnypFaymw"";""1795770118682861946"";""https://pbs.twimg.com/media/GOvbZ0wbMAEHgy2.jpg"";"""";""in"";""pp/krim fess? cek link‼️😠👉🏻"";""0"";""4"";""0"";""https://x.com/um_fess/status/1795770118682861946"";""740762250613399552"";""um_fess""";;;
"1795114276782305612;""Mon May 27 15:26:09 +0000 2024"";""20"";""Mungkin UKT naik tahun depan setelah tidak menjabat presiden lagi jadi aman tidak ada yang menyalahkan. Untuk kenaikan UKT tahun ini batal dan ditunda dulu. https://t.co/ylsBf1fEzL"";""1795114276782305612"";""https://pbs.twimg.com/media/GOmG67Ca4AA7lkg.jpg"";"""";""in"";""Indonesia"";""0"";""3"";""5"";""https://x.com/DoankWarto/status/1795114276782305612"";""938664737369341952"";""DoankWarto""";;;
"1795121330133872837;""Mon May 27 15:54:11 +0000 2024"";""18"";""Bersyukur UKT tidak jadi naik. Menunya cocok kan? https://t.co/lWAZCf0Riq"";""1795121330133872837"";""https://pbs.twimg.com/media/GOmNSz3aMAActx_.jpg"";"""";""in"";""Indonesia"";""0"";""4"";""3"";""https://x.com/anasurbaningrum/status/1795121330133872837"";""38643467"";""anasurbaningrum""";;;
"1750439655701684490;""Thu Jan 25 08:45:10 +0000 2024"";""12071"";""Tolong bantu UP guyss di SALAH 1 KAMPUS TOP 3 byk mahasiswanya susah utk melunasi tunggakan UKT. MIRISNYA si rektor yg lg jabat skrg ini dimintain solusi mlh nyuruh mahasiswanya utk CUTI atau PINJOL buat ngelunasin. BENAR-BENAR GAADA EMPATI! https://t.co/IiuT8jvdL6"";""1750439655701684490"";""https://pbs.twimg.com/media/GErPluabwAAtmj-.jpg"";"""";""in"";""Indonesia"";""290"";""248"";""2746"";""https://x.com/tanyarlfes/status/1750439655701684490"";""1371650588"";""tanyarlfes""";;;
"1294561326459625473;""Sat Aug 15 09:07:26 +0000 2020"";""4916"";""[cm] gaes doain dospem aku semoga banyak rezeki dan sehat selalu serta keluargaku supaya bisa ganti uangnya. Aamiin. Dospem aku nalangin ukt aku yg mahal dia menawarkan sendiri sehat selalu dokter. https://t.co/xRIKZDxkag"";""1294561326459625473"";""https://pbs.twimg.com/media/Efc0qldVoAAbfm1.jpg"";"""";""in"";"""";""85"";""259"";""401"";""https://x.com/collegemenfess/status/1294561326459625473"";""1046084008742801408"";""collegemenfess""";;;
"1787084005361541564;""Sun May 05 11:36:43 +0000 2024"";""6030"";""Merekrut-melatih guru2 dgn followers tiktok &amp";;;
"1795077313102586170;""Mon May 27 12:59:17 +0000 2024"";""15"";""never beating the sugar d4ddy and sugar b4by allegations. Pak Bos siap bayar UKT Hoku https://t.co/HOFjgBu23k"";""1795077313102586170"";""https://pbs.twimg.com/media/GOllTPubAAAiMv3.jpg"";"""";""in"";""⛔ no minor. NSFW "";""0"";""0"";""4"";""https://x.com/allmajender/status/1795077313102586170"";""1041636358580662272"";""allmajender""";;;
"1797084874257715402;""Sun Jun 02 04:18:08 +0000 2024"";""135"";""Upaya pembodohan #2 Kalau UKT naik dan banyak mahasiswa tidak bisa merasakan perguruan tinggi negeri karena terhalang biaya maka ke depannya akan hilang satu generasi yang berani kritis dan intelektual. Persentase lulusan S1+S2+S3 di Indonesia itu ga sampai 5% total penduduk https://t.co/lkxTm5k5pE"";""1797120492010451050"";""https://pbs.twimg.com/media/GPCnkDWboAAVnt2.jpg"";""KemenperinRI"";""in"";""imamnya @tucarino_"";""1"";""2"";""37"";""https://x.com/KemenperinRI/status/1797120492010451050"";""1030789552867139584"";""KemenperinRI""";;;
